subject,list,trial,prime_given,prime_condition,target,state,state_RT,response,response_RT,accuracy,prompt,distance
91,ExpProc3,34,IGLOO,unrelated,Hale,tipoftongue,2613,King,3572,0,Last name of man known for saying I only regret that I have but one life to give for my country,5
91,ExpProc3,35,AUSTEN,both,Alcott,know,881,Alcott,2107,1,Last name of author of Little Women,5
91,ExpProc3,36,OKRA,phonological,O'Connor,know,2040,O'Connor,1826,1,Last name of first female US Supreme Court justice,7
91,ExpProc3,37,ADAMS,semantic,Revere,know,1375,Revere,1712,1,Last name of American revolutionary known for his midnight ride,6
91,ExpProc3,38,OSMOSIS,phonological,Oswald,other,5674,Os,6121,0,Last name of JFK's assassin,6
91,ExpProc3,39,MIRACLE,phonological,Miller,tipoftongue,5824,White,3881,0,Last name of the author of The Crucible,6
91,ExpProc3,40,BLAND,both,banal,other,4924,clear,1068,0,Obvious or trite; commonplace,5
91,ExpProc3,41,IMPLEMENT,phonological,interject,other,5411,interruption,1851,0,"To say something abruptly, especially as an aside or interruption",9
91,ExpProc3,42,CHRISTIE,both,Carroll,know,610,Carrol,1765,0,Last name of author of Alice in Wonderland,7
91,ExpProc3,43,KENT,semantic,Wayne,know,886,Wayne,2247,1,Last name of Batman's secret identity,5
91,ExpProc3,44,HOT,phonological,hoist,other,4117,pull,808,0,To raise into position by means of a pulley,5
91,ExpProc3,45,SHOP,unrelated,Helsinki,dontknow,1614,Kelsinki,6607,0,Capital of Finland,8
91,ExpProc3,46,TENNIS,unrelated,Dante,know,2460,Machiavelli,6176,0,Italian poet known for writing The	Inferno,6
91,ExpProc3,47,JERK,semantic,tic,other,3357,Twitch,1378,0,"A habitual spastic motion of particular muscles, especially in the face",4
91,ExpProc3,48,IDEAL,semantic,paragon,other,4704,Perfect,1599,0,A person or thing characterized as a perfect example of a particular quality,7
91,ExpProc3,49,WRESTLE,unrelated,eccentric,know,2787,unique,972,0,Unconventional and slightly strange; deviating from an established or usual pattern or style,9
91,ExpProc3,50,NIGHT,unrelated,embryology,dontknow,1521,Fetal,3469,0,The study of the developing fetus before birth,10
91,ExpProc3,51,REMEDY,semantic,panacea,other,2508,miracle,1254,0,A medicine which can cure any illness,7
91,ExpProc3,52,DUCK,unrelated,fervent,know,3511,Intense,1375,0,Having or displaying a passionate intensity,7
91,ExpProc3,53,GLACIER,semantic,Yellowstone,know,255,Yellowstone,2726,1,National park in which Old Faithful is located,11
91,ExpProc3,54,LOCKET,phonological,loquacious,tipoftongue,3021,Loquacious,3478,1,Tending to talk much or freely; chatty,10
91,ExpProc3,55,EMERSON,semantic,Thoreau,other,5301,Emerson,1256,0,Last name of American transcendentalist known for Walden and Civil Disobedience,7
91,ExpProc3,56,APPLAUSE,both,accolade,other,5988,hug,832,0,A ceremonial embrace; an award or expression of praise,8
91,ExpProc3,57,ABANDON,both,abdicate,know,289,Abdicate,1743,1,To formally renounce a throne,8
91,ExpProc3,58,COPENHAGEN,semantic,Stockholm,dontknow,4139,12345,2694,0,Capital of Sweden,10
91,ExpProc3,59,ACRONYM,both,anagram,dontknow,1944,Synonym,2997,0,"Word made by changing the order of letters in another word; e.g. plum, lump",7
91,ExpProc3,60,ALARM,unrelated,deference,other,2903,Servile,6692,0,Humble submission and respect,9
91,ExpProc3,61,FREEZE,unrelated,covenant,other,2988,faith,1102,0,A promise between God and humans,8
91,ExpProc3,62,BILATERAL,both,binomial,tipoftongue,5997,Di,6184,0,A mathematical expression consisting of two terms,9
91,ExpProc3,63,INSTANTIATE,phonological,instigate,other,2280,Encourage,1594,0,"To goad or push forward; to incite someone to do something, especially something bad",11
91,ExpProc3,64,ALLOTMENT,both,allocation,other,1759,Budget,2242,0,Portion set aside for a specific purpose or to particular persons or things,10
91,ExpProc3,65,LLAMA,unrelated,diverge,other,4692,Leave,1620,0,To extend in separate directions from a common point; to turn aside or deviate,7
91,ExpProc3,66,DISC,unrelated,Hancock,know,656,Hancock,1466,1,Last name of first man to sign the Declaration of Independence,7
91,ExpProc3,67,MONOGRAM,phonological,monotony,know,859,Monotone,2037,0,Tedious sameness of tone or sound,8
91,ExpProc3,68,CLAYBORN,both,Clemens,dontknow,3012,Clay,2981,0,Original last name of Mark Twain,7
91,ExpProc3,69,ASHE,semantic,Robinson,know,726,Ro,7781,0,Last name of first African American Major League Baseball player,8
91,ExpProc3,70,CORSICA,semantic,Sicily,other,4490,Crete,6600,0,The largest Mediterranean island; the Italian island known for its archaelogical sites and major cities such as Palermo,7
91,ExpProc3,71,ALPS,both,Andes,other,3157,Himalayas,1393,0,South America's largest mountain range,4
91,ExpProc3,72,CLARK,both,Clay,dontknow,1741,12345,1105,0,Original last name of Muhammad Ali,4
91,ExpProc3,73,WITHDRAWN,semantic,taciturn,other,2247,Introvert,1954,0,"Saying little, reserved, uncommunicative",9
91,ExpProc3,74,PRINT,unrelated,Darfur,know,1039,Darfur,1452,1,Region in Sudan where guerilla conflict and possibly genocide began in 2003,6
91,ExpProc3,75,ORNATE,phonological,ornithology,other,3208,Optomology,1699,0,Branch of zoology dealing with birds,11
91,ExpProc3,76,TOKYO,semantic,Seoul,know,433,Seoul,2042,1,Capital of South Korea,5
91,ExpProc3,77,LAPSE,unrelated,fortuitous,know,483,Fortunate,3642,0,Happening by a lucky chance or by accident rather than by design,10
91,ExpProc3,78,ADVANTAGEOUS,both,auspicious,other,6726,Fortuitous,2840,0,Showing or suggesting that future success is likely,12
91,ExpProc3,79,OBSTRETRICIAN,phonological,obstinate,other,3756,Stubborn,3780,0,"Stubbornly refusing to change one's opinion or action, despite reason, arguments, or persuasion",13
91,ExpProc3,80,ABNORMALITY,both,anachronism,know,394,Anachronistic,3317,0,Something out of keeping with the time in which it exists,11
91,ExpProc3,81,GAUDY,semantic,pretentious,know,4002,Exaggerated,2761,0,Attempting to impress by affecting greater importance or talent than is actually possesssed,11
91,ExpProc3,82,LINOLEUM,phonological,Lindbergh,other,3645,Lindberg,2288,0,Last name of first person to fly solo nonstop across Atlantic,8
91,ExpProc3,83,CAIRO,both,Casablanca,know,598,Casablanca,2617,1,Capital of Morocco and famous movie title,9
91,ExpProc3,84,OUTLINE,semantic,recapitulate,other,5848,Bullet,1600,0,Summarize and state again the main points of something,12
91,ExpProc3,85,NEUROSURGERY,phonological,Nuremberg,other,4148,Nuremberg,2238,1,German city for which antisemitic laws were named,11
91,ExpProc3,86,CORDOBA,both,Caracas,dontknow,2477,12345,1064,0,Capital of Venezuela,6
91,ExpProc3,87,KICK,unrelated,foliage,other,2993,Bouquet,1906,0,"A cluster of leaves, buds, or branches",7
91,ExpProc3,88,MARRIAGE,semantic,polygamy,know,1455,Polygamous,3317,0,The practice of having more than one spouse at the same time,8
91,ExpProc3,89,BARGAIN,both,barter,know,514,Barter,1440,1,To trade by exchanging goods for other goods rather than money,7
91,ExpProc3,90,DOYLE,semantic,Watson,know,1374,Watson,1335,1,Last name of Sherlock Holmes' assistant and friend,6
91,ExpProc3,91,OSTEOPOROSIS,phonological,ostentatious,know,2573,Ostentatious,2382,1,Characterized by vulgar or conspicuous display,12
91,ExpProc3,92,ADVANCE,both,advocate,tipoftongue,4006,Beg,3589,0,To plead the cause of another; to support or promote,8
91,ExpProc3,93,HEAD,unrelated,congruent,other,1461,Parallel,2379,0,Identical in form; coinciding exactly when superimposed,9
91,ExpProc3,94,NUMBING,phonological,nullify,other,3162,Cancel,3909,0,Make of no use or value; cancel out,7
91,ExpProc3,95,BOLIVAR,both,Batista,dontknow,2517,12345,1110,0,Cuban president overthrown by Castro,6
91,ExpProc3,96,NOISE,unrelated,elucidate,know,1141,Elucidate,3589,1,To make something clear; explain in detail,9
91,ExpProc3,97,CARLISLE,both,Carver,other,1622,Carlyle,1599,0,Last name of man credited with inventing peanut butter,7
91,ExpProc3,98,WATER,unrelated,Garland,know,3108,Garland,1189,1,Last name of actress who played Dorothy in Wizard of Oz,7
91,ExpProc3,99,PAWN,unrelated,facetious,know,681,Crass,3625,0,Treating serious issues with deliberately inappropiate humor,9
91,ExpProc3,100,MICE,phonological,mince,other,2413,Shatter,4739,0,To cut or chop food into very small pieces,5
92,ExpProc4,1,EARHART,semantic,Lindbergh,know,5088,Earhart,3450,0,Last name of first person to fly solo nonstop across Atlantic,9
92,ExpProc4,2,HALL,phonological,Hale,know,1387,hall,3132,0,Last name of man known for saying I only regret that I have but one life to give for my country,3
92,ExpProc4,3,PLANK,unrelated,advocate,dontknow,3653,12345,2945,0,To plead the cause of another; to support or promote,8
92,ExpProc4,4,CAT,unrelated,abacus,know,1469,abacus,2379,1,Instrument for performing calculations by sliding beads along rods or grooves,6
92,ExpProc4,5,DARKEN,phonological,Darfur,know,2521,Darfur,3258,1,Region in Sudan where guerilla conflict and possibly genocide began in 2003,5
92,ExpProc4,6,MENTION,semantic,interject,tipoftongue,3943,interrupt,5120,0,"To say something abruptly, especially as an aside or interruption",9
92,ExpProc4,7,INVALIDATE,semantic,nullify,know,2633,invalidate,3198,0,Make of no use or value; cancel out,10
92,ExpProc4,8,BANNER,unrelated,Casablanca,know,2464,Casablanca,5035,1,Capital of Morocco and famous movie title,10
92,ExpProc4,9,SOLO,both,Skywalker,know,1587,skywalker,3197,1,Last name of Leia's brother and Darth Vader's son in Star Wars,8
92,ExpProc4,10,HANDLE,phonological,Hancock,know,1391,Hancock,2343,1,Last name of first man to sign the Declaration of Independence,6
92,ExpProc4,11,BERLIN,semantic,Nuremberg,other,4695,berlin,2880,0,German city for which antisemitic laws were named,9
92,ExpProc4,12,PLACEBO,both,panacea,other,2952,penicillin,2763,0,A medicine which can cure any illness,7
92,ExpProc4,13,PERSISTENT,semantic,obstinate,other,3564,stubborn,7706,0,"Stubbornly refusing to change one's opinion or action, despite reason, arguments, or persuasion",10
92,ExpProc4,14,PROGNOSIS,both,prophecy,know,4740,prognosis,3643,0,A prediction of what will happen in the future,9
92,ExpProc4,15,SPARSE,semantic,meager,other,5651,undesirable,3146,0,"Lacking desirable qualities, as in richness or strength",6
92,ExpProc4,16,LOCK,unrelated,Carver,know,964,carver,1938,1,Last name of man credited with inventing peanut butter,6
92,ExpProc4,17,WINE,unrelated,carcass,other,1796,carcass,3470,1,"The complete remains of a dead animal, especially at a butcher's",7
92,ExpProc4,18,ENDLESS,semantic,omnipotent,tipoftongue,3845,dictator,5842,0,Having unlimited power; able to do anything,10
92,ExpProc4,19,ONTARIO,both,Ottawa,know,1577,Ottawa,4811,1,Capital of Canada,6
92,ExpProc4,20,BOTTLE,unrelated,auspicious,other,1367,prediction,2424,0,Showing or suggesting that future success is likely,10
92,ExpProc4,21,CAP,unrelated,Bangkok,know,4239,Bangkok,5118,1,Capital of Thailand,7
92,ExpProc4,22,FOREVER,phonological,fervent,other,5656,love,10295,0,Having or displaying a passionate intensity,7
92,ExpProc4,23,TERSE,both,taciturn,dontknow,1699,12345,1802,0,"Saying little, reserved, uncommunicative",8
92,ExpProc4,24,DECADENCE,phonological,deference,dontknow,6748,respect,2518,0,Humble submission and respect,9
92,ExpProc4,25,PHONE,unrelated,Andes,know,331,Andes,2191,1,South America's largest mountain range,5
92,ExpProc4,26,LENGTH,unrelated,Clay,dontknow,1145,12345,274,0,Original last name of Muhammad Ali,6
92,ExpProc4,27,SUNDSVALL,both,Stockholm,know,773,Stockholm,3874,1,Capital of Sweden,8
92,ExpProc4,28,PARADIGM,both,paragon,tipoftongue,2097,exemplar,11930,0,A person or thing characterized as a perfect example of a particular quality,8
92,ExpProc4,29,FORSEE,phonological,fortuitous,dontknow,5111,12345,2089,0,Happening by a lucky chance or by accident rather than by design,10
92,ExpProc4,30,TRUCK,unrelated,Alcott,know,184,Alcott,2385,1,Last name of author of Little Women,6
92,ExpProc4,31,SHELLEY,both,Shaw,dontknow,5145,12345,2202,0,Last name of Irish author well known for Pygmalion and Man and Superman,6
92,ExpProc4,32,DEED,phonological,Dean,other,3133,Depp,2378,0,Last name of American actor known for his role in Rebel Without A Cause,3
92,ExpProc4,33,YOSEMITE,both,Yellowstone,know,307,Yellowstone,2592,1,National park in which Old Faithful is located,10
92,ExpProc4,34,SAIGON,both,Seoul,know,2838,Seoul,2837,1,Capital of South Korea,5
92,ExpProc4,35,EMBLEMATIC,phonological,embryology,other,2102,embryonics,3501,0,The study of the developing fetus before birth,10
92,ExpProc4,36,BLOSSOMING,semantic,herbaceous,tipoftongue,2243,cortical,9102,0,"Term for type of plant without woody or persistent stem, whose leaves and roots are often used for food, medicine, or scent",10
92,ExpProc4,37,WILSON,both,Watson,know,813,Watson,1569,1,Last name of Sherlock Holmes' assistant and friend,5
92,ExpProc4,38,DEPTH,phonological,deplete,other,2406,empty,2084,0,To empty of a principal substance; to exhaust the abundance of,7
92,ExpProc4,39,SCREEN,unrelated,allocation,dontknow,2796,12345,772,0,Portion set aside for a specific purpose or to particular persons or things,10
92,ExpProc4,40,PROMISCUOUS,both,polygamy,know,393,polygamy,2716,1,The practice of having more than one spouse at the same time,11
92,ExpProc4,41,CONVENIENT,phonological,covenant,other,6522,faith,1516,0,A promise between God and humans,10
92,ExpProc4,42,QUINN,both,Quayle,other,5509,quayle,1809,1,Last name of vice president of George H.W. Bush,5
92,ExpProc4,43,LIGHT,unrelated,barter,know,304,barter,3190,1,To trade by exchanging goods for other goods rather than money,6
92,ExpProc4,44,CLEAVE,semantic,mince,other,1320,dice,1019,0,To cut or chop food into very small pieces,6
92,ExpProc4,45,DREDGE,semantic,hoist,other,1614,lift,2270,0,To raise into position by means of a pulley,6
92,ExpProc4,46,CONTUSION,semantic,hemorrhage,dontknow,1492,12345,537,0,"The escape of blood from vessels, including internal and external bleeding",10
92,ExpProc4,47,BOOTH,semantic,Oswald,know,683,Oswald,3379,1,Last name of JFK's assassin,6
92,ExpProc4,48,HANDKERCHIEF,phonological,Helsinki,know,779,Helsinki,3855,1,Capital of Finland,11
92,ExpProc4,49,PRESENTATION,both,proposition,other,3537,advice,1832,0,Something offered for consideration or acceptance,12
92,ExpProc4,50,KNOCK,unrelated,Clemens,dontknow,1776,12345,291,0,Original last name of Mark Twain,7
92,ExpProc4,51,ALBEE,semantic,Miller,dontknow,4863,12345,2201,0,Last name of the author of The Crucible,6
92,ExpProc4,52,VERBOSE,semantic,loquacious,know,1007,verbose,2901,0,Tending to talk much or freely; chatty,10
92,ExpProc4,53,PILSEN,both,Prague,know,3095,Prague,1932,1,Capital of Czechoslovakia,5
92,ExpProc4,54,DENIZEN,phonological,denigrate,other,6511,slander,1465,0,To criticize unfairly; to attack the reputation of,9
92,ExpProc4,55,WOOD,unrelated,accolade,other,4286,handshake,2652,0,A ceremonial embrace; an award or expression of praise,8
92,ExpProc4,56,PLUG,unrelated,Batista,other,3807,Guevara,2429,0,Cuban president overthrown by Castro,7
92,ExpProc4,57,TENNYSON,both,Thoreau,other,1772,Tennyson,1647,0,Last name of American transcendentalist known for Walden and Civil Disobedience,7
92,ExpProc4,58,ROBERTSON,both,Robinson,know,3003,Robinson,1436,1,Last name of first African American Major League Baseball player,8
92,ExpProc4,59,REITERATE,both,recapitulate,know,931,reiterate,1987,0,Summarize and state again the main points of something,12
92,ExpProc4,60,GOBLIN,phonological,gosling,know,5244,gosling,2896,1,A young goose,7
92,ExpProc4,61,FACILITATE,phonological,facetious,know,1016,disrespect,2941,0,Treating serious issues with deliberately inappropiate humor,10
92,ExpProc4,62,COGNIZANT,phonological,congruent,other,2538,mirror,2603,0,Identical in form; coinciding exactly when superimposed,9
92,ExpProc4,63,PROVOKE,semantic,instigate,other,1048,incentivize,3044,0,"To goad or push forward; to incite someone to do something, especially something bad",9
92,ExpProc4,64,SARDINIA,both,Sicily,know,1022,Sardinia,1611,0,The largest Mediterranean island; the Italian island known for its archaelogical sites and major cities such as Palermo,7
92,ExpProc4,65,ELUSIVE,phonological,elucidate,know,1789,explain,1576,0,To make something clear; explain in detail,9
92,ExpProc4,66,TWITCH,both,tic,other,1815,spasm,1497,0,"A habitual spastic motion of particular muscles, especially in the face",6
92,ExpProc4,67,UNIQUENESS,semantic,idiosyncrasy,dontknow,3647,12345,2106,0,"A distinctive or peculiar feature or characteristic of an individual, place, or thing",12
